year,country,cheese,yoghurt,total_milk,fruits,refined_grains,whole_grains,nuts_and_seeds,total_processed_meats,unprocessed_red_meats,fish,shellfish,eggs,total_salt,added_sugars,non-starchy_vegetables,potatoes,other_starchy_vegetables,beans_and_legumes,total_ug_per_kg
2000,Namibia,1.561643836,42.17544991,187.6986301,81.5890411,289.0109574,33.18972758,3.068493151,35.7440361,102.0093886,33.75342466,2.109589041,4.109589041,6.821352707,62.35616438,349.2876712,39.97260274,0.575342466,17.17808219,1292.211186202
2000,Niger,1.863013699,52.11398265,157.9178082,18.93150685,494.3470361,10.51501874,9.04109589,23.33335617,44.0639041,3.369863014,0.0,1.232876712,6.423757004,18.46575342,166.3287671,1.643835616,11.45205479,59.7260274,1080.769657455
2000,Nigeria,0.246575342,24.90247609,16.68493151,82.32876712,343.2475774,263.068587,22.49315068,7.711648893,18.97328261,17.7260274,0.520547945,8.246575342,6.648510947,22.0,252.7123288,7.342465753,286.8767123,32.98630137,1414.7164665019998
2000,Rwanda,0.136986301,44.36885387,39.34246575,750.9041096,268.8114777,14.8834538,0.575342466,4.404016292,9.404202887,2.383561644,0.0,0.630136986,9.859279553,3.97260274,109.7808219,203.9452055,318.5753425,74.87671233,1856.8545718190003
2000,Senegal,0.356164384,33.75819067,66.98630137,37.15068493,287.0176071,10.00061207,11.47945205,10.22175207,28.46317944,85.28767123,1.589041096,3.945205479,6.18902285,32.16438356,125.3150685,8.575342466,9.205479452,12.57534247,770.280501187
2000,Chad,0.136986301,6.42097337,68.30136986,28.76712329,177.4499284,76.74774285,73.06849315,7.398216736,37.8894545,24.16438356,0.0,0.95890411,6.027278076,20.16438356,42.63013699,5.178082192,61.15068493,24.35616438,660.810306255
2000,Togo,0.02739726,9.30148681,11.42465753,33.97260274,545.8695058,33.73679559,13.61643836,2.838738215,24.96948096,27.45205479,0.054794521,2.493150685,5.591234154,7.753424658,88.0,0.684931507,240.4383562,22.49315068,1070.7182004600002
2000,Tunisia,1.342465753,8.207514835,269.4520548,227.3424658,485.642658,76.6814516,25.94520548,39.05828762,40.22938361,26.2739726,1.863013699,20.19178082,8.127813724,78.90410959,511.2054795,77.47945205,0.0,16.68493151,1914.6320409910002
2000,Tanzania,0.438356164,37.67499198,65.12328767,92.73972603,620.4575445,32.72094866,2.657534247,8.237952956,23.3784854,20.52054795,0.164383562,2.520547945,6.055850993,22.05479452,86.32876712,38.19178082,49.56164384,61.15068493,1169.9778292869998
2000,Uganda,0.02739726,13.58938004,55.20547945,77.17808219,390.8727355,17.9916481,14.08219178,9.052584924,25.79673014,20.82191781,0.0,1.698630137,5.791335471,22.63013699,56.08219178,36.60273973,719.3150685,59.12328767,1525.8615374720002
2000,South Africa,0.876712329,5.103179335,142.6849315,122.109589,161.6857549,325.2835602,3.863013699,29.88681103,95.01729856,15.8630137,0.95890411,14.82191781,8.501227844,87.97260274,114.4657534,80.90410959,2.630136986,9.97260274,1222.601119473
2000,Zambia,0.109589041,66.3138617,22.57534247,28.1369863,387.335288,193.4971777,8.931506849,24.26972092,16.33301881,19.56164384,0.054794521,9.369863014,9.012727147,44.24657534,65.67123288,2.821917808,12.68493151,4.246575342,915.1727531920001
2000,Zimbabwe,0.95890411,30.28078538,83.34246575,29.20547945,395.2972054,10.18895902,12.16438356,20.61160034,25.3610024,5.561643836,0.054794521,3.506849315,5.83625165,76.54794521,29.36986301,6.164383562,0.328767123,11.8630137,746.6442973369999
2000,Albania,1.342465753,89.14268699,674.5479452,192.7945205,424.3765709,39.34000446,8.082191781,45.17477234,42.88002218,7.97260274,1.04109589,17.20547945,8.008908976,63.36986301,450.8219178,79.94520548,0.273972603,13.7260274,2160.0462534529993
2000,Argentina,3.753424658,51.7470902,614.8767123,300.8493151,297.2735967,15.95160879,3.424657534,55.95779735,238.398367,18.32876712,5.095890411,21.04109589,4.163547047,130.9863014,199.9178082,132.0821918,18.2739726,2.767123288,2114.8892673880005
2000,Antigua And Barbuda,3.863013699,17.6446522,345.2328767,451.8082192,184.3856672,16.48638762,2.739726027,106.5639282,90.72374305,74.82191781,47.09589041,6.876712329,5.923847115,86.60273973,154.9041096,14.60273973,8.493150685,10.46575342,1629.2350747249998
2000,Australia,8.356164384,65.89708266,589.2876712,255.3424658,130.1425909,77.9324776,18.10958904,75.08009633,267.05689,42.2739726,16.90410959,16.1369863,6.691127709,123.369863,270.3561644,143.9452055,3.452054795,3.479452055,2113.813963863
2000,Austria,23.50684932,86.13055299,787.8082192,340.0547945,145.0317323,170.2442951,27.53424658,102.320016,196.9950525,23.53424658,2.821917808,33.5890411,7.799426221,127.3424658,237.2328767,170.2191781,0.054794521,4.767123288,2486.986828608
2000,Bangladesh,0.383561644,4.235887068,39.83561644,36.10958904,227.3104331,4.191210776,0.95890411,0.455263221,10.53103815,31.97260274,1.397260274,3.068493151,9.956564893,18.16438356,37.28767123,49.53424658,7.04109589,10.98630137,493.4201232369999
2000,Bulgaria,0.95890411,654.8011782,464.7945205,141.0136986,299.2843919,123.9004026,8.849315068,58.7344105,123.4573703,8.575342466,0.547945205,26.79452055,6.775294632,79.23287671,391.4246575,88.05479452,0.0,7.589041096,2484.788664457
2000,Bolivia,0.273972603,13.11052095,99.28767123,178.2191781,307.4710516,26.55511282,19.56164384,15.67478449,130.7361744,6.95890411,0.082191781,9.178082192,5.313372176,76.0,166.5753425,134.2465753,92.68493151,6.246575342,1288.176084944
2000,Brazil,1.287671233,15.36875459,308.0,359.2328767,319.8359409,8.07529193,4.630136986,79.10133344,150.2959268,15.04109589,1.479452055,20.2739726,7.541465973,109.4794521,103.890411,34.95890411,4.849315068,52.52054795,1595.862549325
2000,Barbados,29.91780822,23.21190813,491.5616438,491.1506849,338.0980848,147.7334221,19.78082192,66.610545,333.9921947,191.3424658,13.09589041,17.36986301,6.22632913,297.4246575,354.9041096,219.2328767,91.45205479,39.7260274,3172.83138791
2000,Canada,26.65753425,13.04249972,584.4657534,348.5753425,210.9236014,100.3568096,22.4109589,102.5508339,196.9286181,39.64383562,24.73972603,30.4109589,7.233911194,138.5205479,332.0547945,218.630137,1.643835616,23.26027397,2422.0499725
2000,Switzerland,32.30136986,44.26765217,873.369863,247.9452055,205.2105659,106.4721738,26.60273973,66.24983175,153.722771,32.46575342,10.87671233,26.76712329,6.808927017,149.1780822,276.6575342,161.0136986,0.082191781,4.219178082,2424.2113736300003
2000,China,0.219178082,103.6873268,23.31506849,114.9863014,303.7740147,4.455026403,9.917808219,5.426422914,127.3407004,41.47945205,25.20547945,42.30136986,9.86347854,15.7260274,670.0821918,91.31506849,113.5342466,14.1369863,1716.7661478979999
2000,Colombia,1.315068493,8.639372079,344.3013699,158.6027397,292.7647167,23.20843399,7.726027397,45.09503319,63.37072023,12.68493151,0.575342466,21.53424658,2.871629749,172.0,157.7260274,66.32876712,139.7534247,23.75342466,1542.2512758640003
2000,Cuba,0.712328767,39.8883595,252.4657534,300.5753425,283.6165013,28.1626768,2.410958904,15.40301475,73.2545195,28.65753425,2.493150685,16.82191781,5.669844086,179.5890411,363.2876712,91.39726027,176.109589,59.26027397,1919.7757377920002
2000,Germany,36.19178082,21.27506718,618.3561644,312.739726,200.1435829,63.11354043,25.78082192,144.2981862,111.9483892,32.52054795,4.191780822,33.78082192,6.291953872,115.1232877,246.6575342,206.2739726,0.02739726,4.904109589,2183.6186649630004
2000,Dominica,0.438356164,77.50864405,426.7671233,1035.726027,230.128941,32.09229191,19.64383562,53.74840176,146.0324202,108.8219178,0.493150685,5.452054795,7.202520342,118.1643836,396.1917808,22.02739726,152.3561644,14.38356164,2847.1789723259994
2000,Denmark,29.91780822,21.56300588,641.1232877,285.2054795,84.52790644,203.827573,28.2739726,88.12498458,167.8202209,30.21917808,31.45205479,37.61643836,7.043806937,147.0684932,246.6849315,217.5068493,0.109589041,2.931506849,2271.017086877
2000,Dominican Republic,1.315068493,82.67856922,167.8630137,314.3561644,162.8660931,4.877194607,0.602739726,41.69081829,76.72014062,23.42465753,1.643835616,13.78082192,5.326205955,96.10958904,124.0,5.97260274,60.68493151,14.46575342,1198.3781998870002
2000,Spain,7.04109589,6.083108735,460.2739726,294.5205479,212.3230893,45.25293808,31.45205479,123.1813479,209.1748165,72.05479452,43.78082192,38.0,6.660399498,80.98630137,466.9589041,209.0410959,1.04109589,15.47945205,2323.3058369430005
2000,France,38.46575342,63.94373483,723.9178082,268.1917808,250.1866707,58.34716495,24.30136986,121.8760012,189.0007112,56.16438356,29.5890411,43.7260274,7.271789537,108.8493151,302.8219178,184.630137,0.136986301,5.890410959,2477.311003917
2000,United Kingdom,9.780821918,125.3055256,604.4657534,235.3150685,206.6014249,81.69515045,15.91780822,100.5924915,126.8321661,44.16438356,11.67123288,25.42465753,6.41825064,102.3561644,240.0,337.7534247,0.575342466,15.97260274,2290.8422695040003
2000,Greece,8.054794521,72.27293183,715.5616438,452.0273973,155.03613,221.7312672,36.73972603,18.54814133,263.1230915,46.95890411,13.09589041,27.26027397,4.370142264,90.38356164,829.9178082,216.3561644,0.657534247,12.79452055,3184.8899233019997
2000,Grenada,1.424657534,88.17787453,262.3561644,430.0273973,178.2261553,15.59466662,6.356164384,36.65219723,112.0601315,50.68493151,2.383561644,17.89041096,5.783219005,97.94520548,125.6986301,25.26027397,26.57534247,12.02739726,1495.124381197
2000,Hungary,25.75342466,100.4625369,439.1232877,185.6164384,155.8860888,144.8477468,8.575342466,109.7116173,198.8363279,11.09589041,0.356164384,42.79452055,9.427116748,104.5479452,319.260274,175.6164384,0.0,7.643835616,2039.5549962339999
2000,Indonesia,0.273972603,117.2707824,20.79452055,165.0958904,354.4291838,19.5217751,14.30136986,15.19770987,12.08996136,51.50684932,4.98630137,8.465753425,2.537185731,44.43835616,91.17808219,11.39726027,18.84931507,6.849315068,959.1835845469999
2000,India,5.424657534,2.36208825,168.9863014,136.5479452,237.4654059,73.70253926,3.452054795,4.273812251,8.054954873,11.26027397,1.01369863,4.575342466,7.019884671,63.7260274,178.739726,49.34246575,2.767123288,30.54794521,989.2622468479999
2000,Ireland,30.52054795,11.51734627,855.6438356,183.1232877,259.3709919,85.46256977,9.616438356,146.1282682,157.8717318,54.68493151,11.89041096,20.16438356,6.192221753,119.7534247,201.4520548,343.369863,0.082191781,7.890410959,2504.734910569
2000,Iran,6.95890411,73.44954706,163.5068493,427.7260274,458.3654592,49.71193809,13.78082192,18.64689871,53.21611499,12.60273973,0.794520548,18.43835616,6.726452707,72.65753425,413.4520548,128.6849315,0.0,20.02739726,1938.7465477350001
2000,Iraq,1.534246575,114.6724786,130.0547945,124.7123288,338.1189753,6.518832894,0.767123288,6.848245186,12.93257673,2.602739726,0.0,3.863013699,6.233957004,47.17808219,365.2054795,42.82191781,0.0,11.15068493,1215.215476732
2000,Iceland,32.57534247,44.02223313,652.2739726,272.9589041,114.9204121,91.49246463,19.04109589,72.02553386,177.2073429,206.630137,44.16438356,19.7260274,6.531710947,146.9863014,144.3287671,156.7945205,0.191780822,2.301369863,2204.1723002720005
2000,Jordan,1.178082192,78.65460884,204.4931507,152.8767123,351.0674605,18.32952582,18.08219178,33.20488474,70.9047043,10.79452055,0.02739726,18.57534247,10.00162955,114.4931507,279.2054795,53.5890411,0.191780822,20.1369863,1435.8066494240002
2000,Japan,1.917808219,51.00416875,223.8082192,136.2191781,223.2598563,2.349184828,11.8630137,17.50968049,116.7916894,113.0958904,72.65753425,53.50684932,9.926331573,78.4109589,321.0684932,64.52054795,22.82191781,27.06849315,1547.7998155400003
2000,Cambodia,0.02739726,71.35856607,8.0,78.54794521,220.577455,2.4863806,3.315068493,13.67485103,38.07857362,54.2739726,2.520547945,3.01369863,6.24012285,23.04109589,111.1780822,0.02739726,6.0,3.890410959,646.251565617
2000,South Korea,3.424657534,0.748435259,76.76712329,190.7123288,278.5299522,7.766212191,12.87671233,5.483182156,138.7907904,96.10958904,35.31506849,26.52054795,10.78564263,96.30136986,648.5479452,35.26027397,13.34246575,25.69863014,1702.98092719
2000,Kuwait,12.93150685,27.24942416,483.4794521,276.109589,292.2779978,14.08624877,18.05479452,120.650663,111.4041315,26.76712329,2.520547945,37.20547945,8.77366093,110.109589,581.2328767,102.0273973,0.547945205,24.57534247,2250.00376999
2000,Laos,0.328767123,95.01148347,8.602739726,165.4794521,236.556718,0.206569699,4.109589041,14.13340808,28.55152343,38.16438356,0.356164384,4.520547945,12.38323595,12.1369863,308.2465753,13.89041096,46.65753425,8.191780822,997.52787014
2000,Saint Lucia,4.98630137,11.04845447,296.1917808,499.0136986,189.3249329,82.03684788,9.97260274,47.59385164,243.7486141,66.63013699,9.232876712,8.273972603,6.589378076,103.3424658,119.0410959,39.75342466,25.89041096,18.82191781,1781.492764011
2000,Sri Lanka,0.301369863,21.60964286,89.34246575,281.890411,231.9505247,9.00920134,3.424657534,1.717226861,15.10469095,61.06849315,0.109589041,6.520547945,6.481834154,85.17808219,93.17808219,21.20547945,82.87671233,18.95890411,1029.9279154179997
2000,Mexico,1.534246575,74.93799139,290.3013699,295.4794521,429.8377609,23.05429394,11.28767123,43.27423814,122.8079536,20.84931507,5.616438356,40.65753425,6.114250993,132.109589,176.5205479,41.50684932,1.232876712,34.24657534,1751.368954716
2000,Myanmar,0.657534247,27.2998727,39.69863014,73.64383562,153.3201569,1.072034889,7.506849315,7.401484529,21.09166616,48.16438356,0.0,5.97260274,5.791335471,30.54794521,171.7260274,11.64383562,20.02739726,21.89041096,647.4560027210001
2000,Mongolia,0.821917808,120.3231458,400.5205479,29.39726027,218.0761222,106.5945627,2.054794521,188.6225679,126.939076,0.630136986,0.0,1.315068493,8.884977147,33.23287671,48.87671233,61.8630137,0.0,1.342465753,1349.4952462179997
2000,Malaysia,1.232876712,52.38112746,138.2191781,186.6575342,265.2895203,4.681301654,9.260273973,59.46409847,73.16603852,143.369863,28.63013699,32.76712329,6.27060165,114.3561644,103.8082192,14.63013699,0.904109589,7.369863014,1242.4581675119998
2000,Netherlands,10.98630137,9.349710099,967.6986301,330.4383562,94.70801411,80.86678041,15.56164384,87.90729253,177.2981869,56.19178082,3.095890411,53.8630137,5.206071538,125.8356164,275.0136986,284.1917808,1.506849315,5.863013699,2585.582630842
2000,Norway,28.21917808,228.7611018,722.630137,297.5890411,111.1807747,224.7358006,17.26027397,46.38414605,147.0405115,110.7945205,25.69863014,26.05479452,7.400769057,125.6986301,167.890411,195.7808219,0.02739726,2.849315068,2485.996254345
2000,Pakistan,9.397260274,78.87962223,415.1506849,242.2191781,313.6940824,64.88084914,4.301369863,4.970223375,34.64621498,6.219178082,0.301369863,5.671232877,6.482791876,77.5890411,100.109589,28.63013699,0.164383562,19.31506849,1412.6222771019998
2000,Peru,0.630136986,8.97501794,137.9452055,126.5205479,303.8034656,24.47269875,8.082191781,10.72764308,48.34085007,50.19178082,8.02739726,12.49315068,5.781899084,47.26027397,167.9178082,221.2876712,121.1232877,23.17808219,1326.7591087109997
2000,Philippines,0.493150685,10.84741102,60.32876712,256.2465753,237.9065475,22.29920593,8.082191781,56.70723625,33.59413361,69.53424658,9.479452055,8.904109589,4.46343899,78.57534247,180.0,4.547945205,18.21917808,5.205479452,1065.4344116169998
2000,Portugal,8.739726027,5.958834444,562.8219178,321.9178082,272.0206342,57.47073567,22.68493151,56.15770664,225.4039372,126.6575342,20.10958904,26.10958904,8.964873041,89.53424658,498.3287671,209.3150685,3.150684932,10.65753425,2526.004118374
2000,Paraguay,0.191780822,118.6240329,172.3561644,230.6575342,474.0850682,99.1461647,9.671232877,33.71862255,188.0348021,14.98630137,0.082191781,32.93150685,4.907474389,67.91780822,174.0821918,5.726027397,30.02739726,21.34246575,1678.4887675660002
2000,Romania,0.904109589,12.85582798,539.6438356,141.5068493,499.0590676,8.401754361,5.479452055,62.15058585,86.01379771,6.849315068,0.273972603,28.82191781,9.656722144,69.42465753,411.3972603,239.6438356,0.0,2.904109589,2124.987070689
2000,Saudi Arabia,3.780821918,106.5195869,235.6164384,241.9452055,342.6890533,16.44957687,6.164383562,95.20988935,62.15997366,17.28767123,2.02739726,11.7260274,7.371663166,83.97260274,260.1917808,56.32876712,0.219178082,12.05479452,1561.7148117780002
2000,Slovakia,16.02739726,94.51568956,309.0410959,181.8082192,190.5925556,150.7652526,8.767123288,118.699978,69.02604935,18.79452055,0.109589041,31.45205479,7.135500802,99.61643836,226.4383562,197.5890411,0.0,5.178082192,1725.556943793
2000,Sweden,38.35616438,112.9717351,964.7123288,271.6986301,145.1499855,124.9882337,11.69863014,64.84052941,139.5704295,59.83561644,17.15068493,31.50684932,8.338004722,128.7671233,203.7808219,149.7808219,0.082191781,4.273972603,2477.502753525999
2000,Thailand,0.547945205,54.22716685,63.15068493,520.2739726,188.0898376,2.691806232,7.287671233,14.40796672,60.66052643,71.34246575,14.46575342,26.93150685,10.82520532,79.7260274,162.3287671,11.91780822,0.0,15.91780822,1304.7929200800002
2000,Trinidad And Tobago,2.02739726,7.615025893,281.7808219,182.5479452,234.412566,60.51346142,10.32876712,41.03365667,81.56908306,34.2739726,1.863013699,9.589041096,5.06462434,180.0273973,106.0547945,62.82191781,10.73972603,29.39726027,1341.660472168
2000,Turkey,5.287671233,21.56572243,346.4931507,320.1643836,613.0872658,9.848350665,18.93150685,4.700300598,59.08052132,21.83561644,0.273972603,31.91780822,6.161254192,84.19178082,710.6027397,186.4109589,0.0,38.32876712,2478.881771191
2000,Uruguay,4.520547945,100.0988848,584.7671233,221.7534247,305.7817382,33.04826178,4.821917808,76.4836604,151.7081204,10.57534247,10.73972603,25.5890411,6.370353715,89.26027397,157.3972603,105.3150685,42.71232877,8.054794521,1938.9978687090002
2000,United States,5.616438356,23.26575693,703.8356164,343.4520548,253.6287305,46.38017358,25.69863014,141.6788789,203.0882444,38.1369863,22.21917808,39.69863014,8.194196405,189.3972603,365.260274,173.369863,7.452054795,10.54794521,2600.920912236
2000,Venezuela,0.821917808,24.30231687,231.0958904,234.0547945,320.222867,20.10425629,2.630136986,56.46921172,97.88695266,34.46575342,7.780821918,16.57534247,5.879715761,103.5342466,135.5616438,46.54794521,93.15068493,14.84931507,1445.9338134129998
2000,Vietnam,0.136986301,19.54131352,22.46575342,184.7945205,191.994026,2.711042461,4.520547945,9.732691155,63.58237734,45.20547945,10.21917808,5.726027397,3.249353795,35.69863014,199.7534247,9.452054795,15.83561644,8.383561644,833.002585083
2005,Angola,0.219178082,54.8997394,41.67123288,140.5479452,680.8973165,63.297752,4.876712329,32.623101,30.9659401,32.60273973,0.273972603,3.178082192,8.008908976,37.06849315,72.2739726,7.753424658,97.83561644,20.0,1328.9941278399997
2005,Benin,0.136986301,9.365946375,24.79452055,83.28767123,521.1823152,45.13467109,28.46575342,22.64169006,19.27611816,25.42465753,1.698630137,1.863013699,5.865447115,8.904109589,142.1917808,0.575342466,327.260274,27.80821918,1295.8771469019998
2005,Burkina Faso,0.219178082,35.39061793,57.15068493,17.50684932,226.428842,136.4648566,26.65753425,12.19269982,43.36894402,6.931506849,0.02739726,6.712328767,6.778727709,16.60273973,81.34246575,0.383561644,16.38356164,36.79452055,727.3370168510002
2005,Central African Republic,0.0,19.20647789,47.42465753,104.3835616,245.6986164,257.4960412,24.46575342,34.12961879,68.85668258,18.82191781,0.0,1.287671233,6.588720688,28.54794521,128.8219178,0.410958904,232.7671233,16.84931507,1235.7569794249998
2005,Cote D'Ivoire,0.164383562,2.220447126,26.2739726,41.36986301,462.9825872,26.60891967,27.50684932,1.933449538,44.72408471,41.91780822,0.136986301,4.0,9.803264893,27.28767123,127.2054795,3.095890411,740.3561644,5.863013699,1593.45083539
2005,Cameroon,0.082191781,339.9171194,40.02739726,194.6027397,302.099538,118.0496401,35.04109589,14.9706505,31.46770567,37.64383562,1.863013699,1.205479452,6.848294632,25.56164384,286.6027397,11.94520548,171.6986301,44.49315068,1664.1200715039997
2005,Congo,0.191780822,7.625267125,25.8630137,120.7671233,756.8893889,68.75773444,12.2739726,4.992231139,41.63790585,55.53424658,0.767123288,1.616438356,5.265922176,39.83561644,114.5479452,3.04109589,58.1369863,9.97260274,1327.7163948459995
2005,Djibouti,0.712328767,12.04888267,154.4657534,49.50684932,230.9470428,90.55514893,8.98630137,11.50719715,57.69828231,7.424657534,0.410958904,1.698630137,6.47087913,73.45205479,201.7260274,0.739726027,0.0,7.232876712,915.583597351
2005,Algeria,1.123287671,5.998228855,323.5342466,188.7671233,394.227827,193.6383374,6.109589041,20.94922808,40.22885411,11.91780822,0.273972603,12.32876712,7.120761194,75.53424658,325.2876712,153.7534247,0.0,17.75342466,1778.546798334
2005,Egypt,6.054794521,22.19903605,149.9726027,404.0,400.462164,193.4785209,6.465753425,20.61179222,47.82656395,43.50684932,1.068493151,7.123287671,6.783377017,74.4109589,575.4246575,86.0,10.60273973,25.26027397,2081.251865025
2005,Ethiopia,0.630136986,51.77104215,80.98630137,21.45205479,330.9853602,6.54272195,3.780821918,1.080581534,25.35777463,0.356164384,0.0,1.068493151,9.87442854,14.95890411,200.4383562,13.47945205,19.67123288,41.91780822,824.351635063
2005,Gabon,1.945205479,4.537590793,97.64383562,68.95890411,425.6482466,34.2344931,24.73972603,75.13181079,105.580518,99.5890411,2.493150685,4.136986301,2.754829749,43.67123288,197.1780822,6.328767123,500.8219178,1.863013699,1697.2573520590001
2005,Ghana,0.246575342,21.51219533,20.32876712,119.1780822,650.9275522,78.95094099,16.32876712,6.449655433,30.67363224,74.38356164,0.794520548,2.438356164,5.684444086,26.0,249.6712329,0.575342466,652.109589,20.32876712,1976.5819818989999
2005,Guinea,0.136986301,10.54863692,33.69863014,116.7945205,355.4478713,86.42801911,10.4109589,13.11380928,10.17386195,26.10958904,0.0,4.520547945,6.149603872,35.47945205,232.4657534,3.424657534,189.3424658,16.32876712,1150.574131162
2005,The Gambia,0.109589041,39.45266274,62.87671233,14.0,274.6279289,34.05755053,19.04109589,8.646033361,23.49095294,64.46575342,3.808219178,4.821917808,5.833770342,81.45205479,107.8082192,17.36986301,0.0,8.0,769.8623234799998
2005,Guinea-Bissau,0.0,10.66698633,40.57534247,82.73972603,139.2478425,149.8259931,11.67123288,15.4610201,29.44308949,4.602739726,0.0,1.780821918,6.857656937,29.8630137,176.7671233,0.684931507,68.63013699,4.02739726,772.8450542379999
2005,Kenya,0.191780822,39.08392558,301.0410959,196.5205479,322.358235,12.98957326,2.328767123,16.66861037,30.67385539,10.24657534,0.0,3.671232877,5.256855955,52.30136986,144.2465753,174.3013699,48.54794521,41.12328767,1401.5516034570003
2005,Lesotho,0.0,60.7251013,48.87671233,50.52054795,427.0812401,170.0204037,0.0,25.16932957,31.73478002,1.534246575,0.02739726,2.054794521,6.53870064,45.5890411,61.69863014,133.3150685,0.0,16.76712329,1081.6531169959999
2005,Morocco,5.260273973,34.60324023,106.6027397,182.4657534,281.4135929,419.3620235,8.219178082,4.724986106,67.02843855,34.05479452,0.657534247,17.67123288,4.636592264,102.739726,364.5205479,112.2739726,0.684931507,16.82191781,1763.7414761690002
2005,Madagascar,0.054794521,41.17433196,77.12328767,141.7808219,475.8703997,34.32850444,1.890410959,11.02672035,33.71300567,17.94520548,0.904109589,2.191780822,5.261269005,18.76712329,70.10958904,18.21917808,57.97260274,13.31506849,1021.648203706
2005,Mali,0.02739726,8.677718755,230.0821918,74.68493151,257.1252776,64.89842098,9.150684932,21.5852364,48.57914716,25.67123288,0.02739726,1.315068493,7.431163874,35.23287671,161.8082192,18.49315068,40.19178082,28.46575342,1033.4476497340002
2005,Mozambique,0.054794521,54.0894245,12.05479452,55.39726027,412.1051213,374.3055637,7.232876712,10.46264225,18.96201529,11.75342466,0.547945205,1.01369863,9.277466748,23.97260274,30.38356164,10.43835616,59.7260274,28.49315068,1120.2707269260002
2005,Mauritania,2.356164384,58.12483005,399.5342466,29.47945205,297.4489925,23.18498007,2.684931507,55.19088013,43.90501028,26.10958904,0.657534247,4.383561644,2.278035731,88.65753425,47.26027397,23.69863014,4.438356164,33.78082192,1143.173824677
2005,Mauritius,5.095890411,1.311226879,330.9589041,122.2465753,256.9803127,91.90174213,8.794520548,42.97555652,80.99704622,39.94520548,13.75342466,24.24657534,7.355684671,103.2876712,203.0410959,50.19178082,1.315068493,29.67123288,1414.069514252
2005,Malawi,0.02739726,6.08194989,15.75342466,120.630137,468.096229,154.3277436,12.02739726,7.453911299,8.052938016,12.95890411,0.0,3.726027397,6.038921753,34.1369863,64.1369863,233.2054795,59.15068493,36.52054795,1242.3256662249998
2005,Namibia,1.890410959,42.17544991,191.7260274,81.61643836,282.6265237,32.33498312,4.876712329,26.50944921,75.65493435,35.64383562,2.849315068,4.301369863,7.000202707,59.75342466,410.3287671,32.87671233,0.191780822,19.17808219,1311.5344196979997
2005,Niger,2.082191781,52.11398265,167.5068493,56.98630137,433.4222999,9.024549425,19.36986301,26.39704481,49.84953053,9.561643836,0.0,1.095890411,6.409157004,18.79452055,140.5205479,1.945205479,9.835616438,73.61643836,1078.5316327540002
2005,Nigeria,0.301369863,24.90247609,20.30136986,68.4109589,318.9822013,244.5184836,24.63013699,8.052101565,19.81091213,30.02739726,0.575342466,9.068493151,6.648510947,27.47945205,287.369863,8.547945205,306.8493151,34.05479452,1440.531123997
2005,Rwanda,0.136986301,44.36885387,41.47945205,798.109589,272.7742916,14.85748926,0.876712329,5.609877895,11.9791632,2.0,0.0,0.684931507,9.892129553,5.205479452,135.1506849,319.6986301,244.7671233,79.09589041,1986.687284727
2005,Senegal,0.328767123,33.75819067,76.95890411,41.20547945,319.5525827,11.69125295,14.84931507,11.0035858,30.64024982,72.0,0.438356164,4.602739726,6.26202285,32.76712329,148.3287671,14.49315068,5.753424658,9.506849315,834.1407614759999
2005,Chad,0.136986301,6.42097337,62.54794521,26.02739726,216.2247578,95.02387239,63.89041096,6.892470522,35.2993103,15.06849315,0.0,0.794520548,6.027278076,25.06849315,37.34246575,7.068493151,74.35616438,32.98630137,711.176333688
2005,Togo,0.054794521,9.30148681,14.71232877,25.31506849,527.4464897,32.61666096,16.08219178,2.956203245,26.00270086,24.08219178,0.02739726,2.657534247,5.616784154,15.47945205,83.39726027,0.767123288,217.2328767,30.16438356,1033.912928445
2005,Tunisia,3.315068493,8.207514835,259.1780822,206.0,499.1303448,78.77143597,16.95890411,36.45350203,37.54649797,34.05479452,1.726027397,19.80821918,8.098613724,92.68493151,569.0958904,77.28767123,0.0,22.30136986,1970.618868229
2005,Tanzania,1.589041096,37.67499198,103.2054795,191.6712329,496.466818,25.90290802,10.93150685,7.417013103,21.04874032,20.2739726,0.082191781,2.246575342,6.044900993,26.68493151,71.78082192,39.23287671,126.2465753,56.43835616,1244.938934085
2005,Uganda,0.0,13.58938004,102.0273973,64.43835616,405.0492468,18.64047922,20.43835616,10.37631196,29.56889352,31.83561644,0.0,1.506849315,5.791335471,25.12328767,57.36986301,37.78082192,604.4931507,58.02739726,1486.056742946
2005,South Africa,1.095890411,5.103179335,163.5616438,100.9863014,161.3211285,316.8568167,2.356164384,33.12525908,105.3130971,21.39726027,1.945205479,16.02739726,8.526777844,84.16438356,115.8630137,79.12328767,2.657534247,10.38356164,1229.80790238
2005,Zambia,0.082191781,66.3138617,20.93150685,28.02739726,392.2213212,195.5011445,8.739726027,24.5317422,16.50935369,19.06849315,0.0,8.904109589,8.990827147,29.97260274,62.24657534,5.863013699,14.38356164,21.04109589,923.3285244030001
2005,Zimbabwe,0.657534247,30.28078538,76.95890411,28.82191781,408.5293298,10.51135511,11.34246575,26.23741258,32.28313536,2.821917808,0.054794521,3.890410959,5.84720165,67.53424658,38.19178082,7.479452055,0.410958904,14.60273973,766.4563431739998
